313,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0
594,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,0,0
